Algorithm,Topology,Graph Type,Degree,Run #,Time (s),Qubits,Maxchain Size,Fail/No Fail
Layout Aware [Migration],Zephyr,Complete,31,1,4.40608,102,5,0
Layout Aware [Migration],Zephyr,Complete,31,2,4.986609,103,4,0
Layout Aware [Migration],Zephyr,Complete,31,3,8.278856,100,4,0
Layout Aware [Migration],Zephyr,Complete,32,0,5.647469,110,4,0
Layout Aware [Migration],Zephyr,Complete,32,1,7.784279,111,4,0
Layout Aware [Migration],Zephyr,Complete,32,2,3.218199,115,5,0
Layout Aware [Migration],Zephyr,Complete,32,3,3.435156,110,5,0
Layout Aware [Migration],Zephyr,Complete,33,0,6.518011,118,5,0
Layout Aware [Migration],Zephyr,Complete,33,1,5.163201,117,5,0
Layout Aware [Migration],Zephyr,Complete,33,2,5.601375,122,5,0
Layout Aware [Migration],Zephyr,Complete,33,3,4.404614,118,5,0
Layout Aware [Migration],Zephyr,Complete,34,0,8.174189,125,5,0
Layout Aware [Migration],Zephyr,Complete,34,1,7.316382,120,4,0
Layout Aware [Migration],Zephyr,Complete,34,2,7.749155,123,5,0
Layout Aware [Migration],Zephyr,Complete,34,3,5.024323,125,5,0
Layout Aware [Migration],Zephyr,Complete,35,0,7.551002,132,5,0
Layout Aware [Migration],Zephyr,Complete,35,1,8.028864,132,5,0
Layout Aware [Migration],Zephyr,Complete,35,2,6.21848,134,5,0
Layout Aware [Migration],Zephyr,Complete,35,3,9.253011,133,5,0
Layout Aware [Migration],Zephyr,Complete,36,0,6.275527,137,5,0
Layout Aware [Migration],Zephyr,Complete,36,1,8.344869,135,4,0
Layout Aware [Migration],Zephyr,Complete,36,2,10.849892,133,5,0
Layout Aware [Migration],Zephyr,Complete,36,3,11.506857,137,5,0
Layout Aware [Migration],Zephyr,Complete,37,0,7.23292,142,5,0
Layout Aware [Migration],Zephyr,Complete,37,1,11.857447,148,5,0
Layout Aware [Migration],Zephyr,Complete,37,2,7.964851,158,6,0
Layout Aware [Migration],Zephyr,Complete,37,3,12.447968,133,4,0
Layout Aware [Migration],Zephyr,Complete,38,0,9.752383,158,5,0
Layout Aware [Migration],Zephyr,Complete,38,1,16.361882,154,5,0
Layout Aware [Migration],Zephyr,Complete,38,2,23.959682,141,5,0
Layout Aware [Migration],Zephyr,Complete,38,3,15.372205,157,6,0
Layout Aware [Migration],Zephyr,Complete,39,0,13.017393,154,6,0
Layout Aware [Migration],Zephyr,Complete,39,1,8.89021,175,6,0
Layout Aware [Migration],Zephyr,Complete,39,2,14.065583,162,6,0
Layout Aware [Migration],Zephyr,Complete,39,3,10.23348,146,5,0
Layout Aware [Migration],Zephyr,Complete,40,0,9.975527,167,6,0
Layout Aware [Migration],Zephyr,Complete,40,1,11.292131,169,6,0
Layout Aware [Migration],Zephyr,Complete,40,2,8.619456,186,7,0
Layout Aware [Migration],Zephyr,Complete,40,3,13.388528,173,6,0
Layout Aware [Migration],Zephyr,Complete,41,0,12.391808,177,6,0
Layout Aware [Migration],Zephyr,Complete,41,1,18.43733,173,6,0
Layout Aware [Migration],Zephyr,Complete,41,2,16.548318,176,6,0
Layout Aware [Migration],Zephyr,Complete,41,3,18.159628,178,6,0
Layout Aware [Migration],Zephyr,Complete,42,0,11.915053,190,6,0
Layout Aware [Migration],Zephyr,Complete,42,1,12.846753,182,6,0
Layout Aware [Migration],Zephyr,Complete,42,2,19.052868,185,6,0
Layout Aware [Migration],Zephyr,Complete,42,3,13.924641,186,6,0
Layout Aware [Migration],Zephyr,Complete,43,0,11.329783,201,7,0
Layout Aware [Migration],Zephyr,Complete,43,1,15.050974,191,6,0
Layout Aware [Migration],Zephyr,Complete,43,2,9.228257,199,7,0
Layout Aware [Migration],Zephyr,Complete,43,3,10.350872,201,7,0
Layout Aware [Migration],Zephyr,Complete,44,0,12.875081,218,8,0
Layout Aware [Migration],Zephyr,Complete,44,1,13.628114,202,6,0
Layout Aware [Migration],Zephyr,Complete,44,2,31.683219,205,7,0
Layout Aware [Migration],Zephyr,Complete,44,3,10.224533,214,7,0
Layout Aware [Migration],Zephyr,Complete,45,0,12.809411,232,8,0
Layout Aware [Migration],Zephyr,Complete,45,1,8.728936,228,7,0
Layout Aware [Migration],Zephyr,Complete,45,2,14.746999,227,7,0
Layout Aware [Migration],Zephyr,Complete,45,3,15.521395,225,7,0
Layout Aware [Migration],Zephyr,Complete,46,0,10.716286,242,8,0
Layout Aware [Migration],Zephyr,Complete,46,1,15.98942,228,7,0
Layout Aware [Migration],Zephyr,Complete,46,2,21.031098,208,6,0
Layout Aware [Migration],Zephyr,Complete,46,3,17.711718,224,7,0
Layout Aware [Migration],Zephyr,Complete,47,0,23.730134,232,7,0
Layout Aware [Migration],Zephyr,Complete,47,1,14.642067,238,7,0
Layout Aware [Migration],Zephyr,Complete,47,2,13.563388,251,8,0
Layout Aware [Migration],Zephyr,Complete,47,3,23.353645,219,7,0
Layout Aware [Migration],Zephyr,Complete,48,0,28.854943,233,7,0
Layout Aware [Migration],Zephyr,Complete,48,1,18.578664,248,8,0
Layout Aware [Migration],Zephyr,Complete,48,2,39.496766,239,7,0
Layout Aware [Migration],Zephyr,Complete,48,3,33.704395,244,7,0
Layout Aware [Migration],Zephyr,Complete,49,0,45.053054,253,7,0
Layout Aware [Migration],Zephyr,Complete,49,1,24.226871,245,7,0
Layout Aware [Migration],Zephyr,Complete,49,2,34.88562,259,7,0
Layout Aware [Migration],Zephyr,Complete,49,3,13.233831,271,8,0
Layout Aware [Migration],Zephyr,Complete,50,0,19.409548,277,8,0
Layout Aware [Migration],Zephyr,Complete,50,1,30.654806,260,8,0
Layout Aware [Migration],Zephyr,Complete,50,2,15.649756,279,8,0
Layout Aware [Migration],Zephyr,Complete,50,3,43.169716,245,6,0
Layout Aware [Migration],Zephyr,Complete,51,0,53.461658,264,8,0
Layout Aware [Migration],Zephyr,Complete,51,1,35.705389,286,7,0
Layout Aware [Migration],Zephyr,Complete,51,2,30.739749,274,8,0
Layout Aware [Migration],Zephyr,Complete,51,3,35.55833,288,8,0
Layout Aware [Migration],Zephyr,Complete,52,0,23.695757,289,8,0
Layout Aware [Migration],Zephyr,Complete,52,1,33.402815,283,8,0
Layout Aware [Migration],Zephyr,Complete,52,2,27.003746,281,8,0
Layout Aware [Migration],Zephyr,Complete,52,3,26.77704,295,8,0
Layout Aware [Migration],Zephyr,Complete,53,0,24.455833,309,9,0
Layout Aware [Migration],Zephyr,Complete,53,1,20.103713,301,8,0
Layout Aware [Migration],Zephyr,Complete,53,2,30.384951,307,9,0
Layout Aware [Migration],Zephyr,Complete,53,3,13.255815,319,9,0
Layout Aware [Migration],Zephyr,Complete,54,0,25.728777,315,8,0
Layout Aware [Migration],Zephyr,Complete,54,1,30.528611,288,7,0
Layout Aware [Migration],Zephyr,Complete,54,2,32.836677,301,8,0
Layout Aware [Migration],Zephyr,Complete,54,3,20.41367,332,9,0
Layout Aware [Migration],Zephyr,Complete,55,0,58.019244,324,8,0
Layout Aware [Migration],Zephyr,Complete,55,1,44.167914,318,9,0
Layout Aware [Migration],Zephyr,Complete,55,2,31.702605,315,8,0
Layout Aware [Migration],Zephyr,Complete,55,3,39.342724,320,8,0
Layout Aware [Migration],Zephyr,Complete,56,0,27.661985,359,9,0
Layout Aware [Migration],Zephyr,Complete,56,1,26.933944,308,8,0
Layout Aware [Migration],Zephyr,Complete,56,2,30.092574,350,9,0
Layout Aware [Migration],Zephyr,Complete,56,3,22.697802,369,11,0
Layout Aware [Migration],Zephyr,Complete,57,0,19.221129,346,9,0
Layout Aware [Migration],Zephyr,Complete,57,1,24.558058,345,9,0
Layout Aware [Migration],Zephyr,Complete,57,2,19.236577,361,10,0
Layout Aware [Migration],Zephyr,Complete,57,3,53.908971,332,8,0
Layout Aware [Migration],Zephyr,Complete,58,0,20.109745,412,11,0
Layout Aware [Migration],Zephyr,Complete,58,1,24.987772,365,10,0
Layout Aware [Migration],Zephyr,Complete,58,2,55.288237,364,9,0
Layout Aware [Migration],Zephyr,Complete,58,3,28.254902,379,10,0
Layout Aware [Migration],Zephyr,Complete,59,0,47.501207,388,9,0
Layout Aware [Migration],Zephyr,Complete,59,1,24.996338,393,10,0
Layout Aware [Migration],Zephyr,Complete,59,2,29.266491,396,10,0
Layout Aware [Migration],Zephyr,Complete,59,3,54.085987,362,9,0
Layout Aware [Migration],Zephyr,Complete,60,0,24.696774,401,10,0
Layout Aware [Migration],Zephyr,Complete,60,1,27.516765,381,9,0
Layout Aware [Migration],Zephyr,Complete,60,2,41.802238,440,10,0
Layout Aware [Migration],Zephyr,Complete,60,3,37.515272,382,10,0
Layout Aware [No Migration],Zephyr,Complete,0,0,0,0,0,1
Layout Aware [No Migration],Zephyr,Complete,0,1,0,0,0,1
Layout Aware [No Migration],Zephyr,Complete,0,2,0,0,0,1
Layout Aware [No Migration],Zephyr,Complete,0,3,0,0,0,1
Layout Aware [No Migration],Zephyr,Complete,1,0,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,1,1,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,1,2,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,1,3,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,2,0,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,2,1,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,2,2,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,2,3,0,0,0,0
Layout Aware [No Migration],Zephyr,Complete,3,0,0.119339,3,1,0
Layout Aware [No Migration],Zephyr,Complete,3,1,0.112803,3,1,0
Layout Aware [No Migration],Zephyr,Complete,3,2,0.109948,3,1,0
Layout Aware [No Migration],Zephyr,Complete,3,3,0.107284,3,1,0
Layout Aware [No Migration],Zephyr,Complete,4,0,0.112996,4,1,0
Layout Aware [No Migration],Zephyr,Complete,4,1,0.11859,4,1,0
Layout Aware [No Migration],Zephyr,Complete,4,2,0.142813,4,1,0
Layout Aware [No Migration],Zephyr,Complete,4,3,0.109394,4,1,0
Layout Aware [No Migration],Zephyr,Complete,5,0,0.121158,6,2,0
Layout Aware [No Migration],Zephyr,Complete,5,1,0.122135,6,2,0
Layout Aware [No Migration],Zephyr,Complete,5,2,0.267604,6,2,0
Layout Aware [No Migration],Zephyr,Complete,5,3,0.139855,6,2,0
Layout Aware [No Migration],Zephyr,Complete,6,0,0.152106,8,2,0
Layout Aware [No Migration],Zephyr,Complete,6,1,0.140597,8,2,0
Layout Aware [No Migration],Zephyr,Complete,6,2,0.169073,8,2,0
Layout Aware [No Migration],Zephyr,Complete,6,3,0.143902,8,2,0
Layout Aware [No Migration],Zephyr,Complete,7,0,0.172591,10,2,0
Layout Aware [No Migration],Zephyr,Complete,7,1,0.17731,10,2,0
Layout Aware [No Migration],Zephyr,Complete,7,2,0.160978,10,2,0
Layout Aware [No Migration],Zephyr,Complete,7,3,0.177636,10,2,0
Layout Aware [No Migration],Zephyr,Complete,8,0,0.228346,12,2,0
Layout Aware [No Migration],Zephyr,Complete,8,1,0.240779,12,2,0
Layout Aware [No Migration],Zephyr,Complete,8,2,0.203974,12,2,0
Layout Aware [No Migration],Zephyr,Complete,8,3,0.18608,12,2,0
Layout Aware [No Migration],Zephyr,Complete,9,0,0.235301,15,2,0
Layout Aware [No Migration],Zephyr,Complete,9,1,0.24942,15,2,0
Layout Aware [No Migration],Zephyr,Complete,9,2,0.219474,15,2,0
Layout Aware [No Migration],Zephyr,Complete,9,3,0.247706,14,2,0
Layout Aware [No Migration],Zephyr,Complete,10,0,0.242314,17,2,0
Layout Aware [No Migration],Zephyr,Complete,10,1,0.394707,16,2,0
Layout Aware [No Migration],Zephyr,Complete,10,2,0.245339,18,2,0
Layout Aware [No Migration],Zephyr,Complete,10,3,0.236074,17,2,0
Layout Aware [No Migration],Zephyr,Complete,11,0,0.330694,20,2,0
Layout Aware [No Migration],Zephyr,Complete,11,1,0.32796,20,2,0
Layout Aware [No Migration],Zephyr,Complete,11,2,0.27005,20,2,0
Layout Aware [No Migration],Zephyr,Complete,11,3,0.276764,20,2,0
Layout Aware [No Migration],Zephyr,Complete,12,0,0.331484,22,2,0
Layout Aware [No Migration],Zephyr,Complete,12,1,0.397146,22,2,0
Layout Aware [No Migration],Zephyr,Complete,12,2,0.302067,22,2,0
Layout Aware [No Migration],Zephyr,Complete,12,3,0.351651,22,2,0
Layout Aware [No Migration],Zephyr,Complete,13,0,0.354929,24,2,0
Layout Aware [No Migration],Zephyr,Complete,13,1,0.341352,24,2,0
Layout Aware [No Migration],Zephyr,Complete,13,2,0.335833,24,2,0
Layout Aware [No Migration],Zephyr,Complete,13,3,0.359965,24,2,0
Layout Aware [No Migration],Zephyr,Complete,14,0,0.403266,27,3,0
Layout Aware [No Migration],Zephyr,Complete,14,1,0.449248,26,2,0
Layout Aware [No Migration],Zephyr,Complete,14,2,0.417219,26,2,0
Layout Aware [No Migration],Zephyr,Complete,14,3,0.425081,26,2,0
Layout Aware [No Migration],Zephyr,Complete,15,0,0.543935,29,3,0
Layout Aware [No Migration],Zephyr,Complete,15,1,0.542898,29,3,0
Layout Aware [No Migration],Zephyr,Complete,15,2,0.456122,29,3,0
Layout Aware [No Migration],Zephyr,Complete,15,3,0.491279,29,3,0
Layout Aware [No Migration],Zephyr,Complete,16,0,0.637632,33,3,0
Layout Aware [No Migration],Zephyr,Complete,16,1,0.68368,33,3,0
Layout Aware [No Migration],Zephyr,Complete,16,2,0.788278,34,3,0
Layout Aware [No Migration],Zephyr,Complete,16,3,0.734461,33,3,0
Layout Aware [No Migration],Zephyr,Complete,17,0,0.722493,39,3,0
Layout Aware [No Migration],Zephyr,Complete,17,1,0.99021,36,3,0
Layout Aware [No Migration],Zephyr,Complete,17,2,0.938295,35,3,0
Layout Aware [No Migration],Zephyr,Complete,17,3,0.80669,37,3,0
Layout Aware [No Migration],Zephyr,Complete,18,0,1.015404,41,3,0
Layout Aware [No Migration],Zephyr,Complete,18,1,1.218997,39,3,0
Layout Aware [No Migration],Zephyr,Complete,18,2,0.847439,40,3,0
Layout Aware [No Migration],Zephyr,Complete,18,3,0.835874,39,3,0
Layout Aware [No Migration],Zephyr,Complete,19,0,1.053632,44,3,0
Layout Aware [No Migration],Zephyr,Complete,19,1,0.908303,46,3,0
Layout Aware [No Migration],Zephyr,Complete,19,2,1.032931,46,3,0
Layout Aware [No Migration],Zephyr,Complete,19,3,1.191422,46,3,0
Layout Aware [No Migration],Zephyr,Complete,20,0,1.159508,49,3,0
Layout Aware [No Migration],Zephyr,Complete,20,1,0.987071,50,3,0
Layout Aware [No Migration],Zephyr,Complete,20,2,0.965189,49,3,0
Layout Aware [No Migration],Zephyr,Complete,20,3,1.030412,49,3,0
Layout Aware [No Migration],Zephyr,Complete,21,0,1.441945,53,3,0
Layout Aware [No Migration],Zephyr,Complete,21,1,1.162342,53,3,0
Layout Aware [No Migration],Zephyr,Complete,21,2,1.39197,52,3,0
Layout Aware [No Migration],Zephyr,Complete,21,3,1.392066,53,3,0
Layout Aware [No Migration],Zephyr,Complete,22,0,1.653045,56,3,0
Layout Aware [No Migration],Zephyr,Complete,22,1,1.410272,56,3,0
Layout Aware [No Migration],Zephyr,Complete,22,2,1.185024,56,3,0
Layout Aware [No Migration],Zephyr,Complete,22,3,1.803029,57,3,0
Layout Aware [No Migration],Zephyr,Complete,23,0,1.884898,60,3,0
Layout Aware [No Migration],Zephyr,Complete,23,1,1.886002,59,3,0
Layout Aware [No Migration],Zephyr,Complete,23,2,1.69836,59,3,0
Layout Aware [No Migration],Zephyr,Complete,23,3,1.917476,59,3,0
Layout Aware [No Migration],Zephyr,Complete,24,0,1.605091,62,3,0
Layout Aware [No Migration],Zephyr,Complete,24,1,2.210638,63,3,0
Layout Aware [No Migration],Zephyr,Complete,24,2,1.663878,64,3,0
Layout Aware [No Migration],Zephyr,Complete,24,3,1.456424,64,3,0
Layout Aware [No Migration],Zephyr,Complete,25,0,3.312337,68,3,0
Layout Aware [No Migration],Zephyr,Complete,25,1,2.026122,74,4,0
Layout Aware [No Migration],Zephyr,Complete,25,2,2.308924,66,3,0
Layout Aware [No Migration],Zephyr,Complete,25,3,2.131594,73,4,0
Layout Aware [No Migration],Zephyr,Complete,26,0,4.127556,72,3,0
Layout Aware [No Migration],Zephyr,Complete,26,1,2.729336,72,3,0
Layout Aware [No Migration],Zephyr,Complete,26,2,2.773695,70,3,0
Layout Aware [No Migration],Zephyr,Complete,26,3,3.218464,73,4,0
Layout Aware [No Migration],Zephyr,Complete,27,0,2.828903,77,4,0
Layout Aware [No Migration],Zephyr,Complete,27,1,2.249936,84,4,0
Layout Aware [No Migration],Zephyr,Complete,27,2,2.745247,76,4,0
Layout Aware [No Migration],Zephyr,Complete,27,3,3.487783,83,4,0
Layout Aware [No Migration],Zephyr,Complete,28,0,4.956584,84,4,0
Layout Aware [No Migration],Zephyr,Complete,28,1,2.683007,88,4,0
Layout Aware [No Migration],Zephyr,Complete,28,2,2.363949,86,4,0
Layout Aware [No Migration],Zephyr,Complete,28,3,3.906457,83,4,0
Layout Aware [No Migration],Zephyr,Complete,29,0,3.459423,89,4,0
Layout Aware [No Migration],Zephyr,Complete,29,1,4.007598,88,4,0
Layout Aware [No Migration],Zephyr,Complete,29,2,4.420853,87,4,0
Layout Aware [No Migration],Zephyr,Complete,29,3,2.824615,90,4,0
Layout Aware [No Migration],Zephyr,Complete,30,0,8.834175,94,4,0
Layout Aware [No Migration],Zephyr,Complete,30,1,5.5356,94,4,0
Layout Aware [No Migration],Zephyr,Complete,30,2,3.899387,94,4,0
Layout Aware [No Migration],Zephyr,Complete,30,3,7.229525,92,4,0
Layout Aware [No Migration],Zephyr,Complete,31,0,4.16625,103,4,0
Layout Aware [No Migration],Zephyr,Complete,31,1,3.776198,102,5,0
Layout Aware [No Migration],Zephyr,Complete,31,2,2.980905,104,5,0
Layout Aware [No Migration],Zephyr,Complete,31,3,4.784883,103,4,0
Layout Aware [No Migration],Zephyr,Complete,32,0,5.271849,106,4,0
Layout Aware [No Migration],Zephyr,Complete,32,1,7.070485,112,4,0
Layout Aware [No Migration],Zephyr,Complete,32,2,7.28809,108,5,0
Layout Aware [No Migration],Zephyr,Complete,32,3,4.869003,111,4,0
Layout Aware [No Migration],Zephyr,Complete,33,0,4.46766,119,5,0
Layout Aware [No Migration],Zephyr,Complete,33,1,5.216371,128,6,0
Layout Aware [No Migration],Zephyr,Complete,33,2,9.698917,115,4,0
Layout Aware [No Migration],Zephyr,Complete,33,3,4.020479,122,5,0
Layout Aware [No Migration],Zephyr,Complete,34,0,6.627467,127,5,0
Layout Aware [No Migration],Zephyr,Complete,34,1,6.875744,124,5,0
Layout Aware [No Migration],Zephyr,Complete,34,2,4.244018,124,5,0
Layout Aware [No Migration],Zephyr,Complete,34,3,4.730539,136,6,0
Layout Aware [No Migration],Zephyr,Complete,35,0,6.911094,134,6,0
Layout Aware [No Migration],Zephyr,Complete,35,1,9.769818,126,5,0
Layout Aware [No Migration],Zephyr,Complete,35,2,11.574389,125,4,0
Layout Aware [No Migration],Zephyr,Complete,35,3,6.012747,134,5,0
Layout Aware [No Migration],Zephyr,Complete,36,0,13.530815,136,5,0
Layout Aware [No Migration],Zephyr,Complete,36,1,7.263722,135,5,0
Layout Aware [No Migration],Zephyr,Complete,36,2,5.826054,146,6,0
Layout Aware [No Migration],Zephyr,Complete,36,3,9.674144,131,5,0
Layout Aware [No Migration],Zephyr,Complete,37,0,9.718293,145,5,0
Layout Aware [No Migration],Zephyr,Complete,37,1,8.986005,140,5,0
Layout Aware [No Migration],Zephyr,Complete,37,2,11.649775,143,4,0
Layout Aware [No Migration],Zephyr,Complete,37,3,11.103999,153,5,0
Layout Aware [No Migration],Zephyr,Complete,38,0,8.702149,153,5,0
Layout Aware [No Migration],Zephyr,Complete,38,1,7.934644,157,6,0
Layout Aware [No Migration],Zephyr,Complete,38,2,11.330026,157,6,0
Layout Aware [No Migration],Zephyr,Complete,38,3,10.623213,161,6,0
Layout Aware [No Migration],Zephyr,Complete,39,0,12.801879,168,6,0
Layout Aware [No Migration],Zephyr,Complete,39,1,10.285903,156,5,0
Layout Aware [No Migration],Zephyr,Complete,39,2,22.064394,147,5,0
Layout Aware [No Migration],Zephyr,Complete,39,3,10.59233,165,6,0
Layout Aware [No Migration],Zephyr,Complete,40,0,14.835261,178,6,0
Layout Aware [No Migration],Zephyr,Complete,40,1,12.940674,176,6,0
Layout Aware [No Migration],Zephyr,Complete,40,2,14.224483,164,5,0
Layout Aware [No Migration],Zephyr,Complete,40,3,15.484721,170,6,0
Layout Aware [No Migration],Zephyr,Complete,41,0,12.502716,173,6,0
Layout Aware [No Migration],Zephyr,Complete,41,1,13.326581,188,6,0
Layout Aware [No Migration],Zephyr,Complete,41,2,13.630855,184,6,0
Layout Aware [No Migration],Zephyr,Complete,41,3,9.411467,179,7,0
Layout Aware [No Migration],Zephyr,Complete,42,0,10.58649,193,7,0
Layout Aware [No Migration],Zephyr,Complete,42,1,10.05102,206,7,0
Layout Aware [No Migration],Zephyr,Complete,42,2,11.148356,209,7,0
Layout Aware [No Migration],Zephyr,Complete,42,3,8.766623,198,7,0
Layout Aware [No Migration],Zephyr,Complete,43,0,12.503528,209,7,0
Layout Aware [No Migration],Zephyr,Complete,43,1,21.59826,198,6,0
Layout Aware [No Migration],Zephyr,Complete,43,2,13.889781,198,6,0
Layout Aware [No Migration],Zephyr,Complete,43,3,21.045694,188,6,0
Layout Aware [No Migration],Zephyr,Complete,44,0,15.76322,214,7,0
Layout Aware [No Migration],Zephyr,Complete,44,1,20.658449,207,7,0
Layout Aware [No Migration],Zephyr,Complete,44,2,18.405581,211,7,0
Layout Aware [No Migration],Zephyr,Complete,44,3,9.55336,208,7,0
Layout Aware [No Migration],Zephyr,Complete,45,0,10.86945,227,7,0
Layout Aware [No Migration],Zephyr,Complete,45,1,18.279792,217,7,0
Layout Aware [No Migration],Zephyr,Complete,45,2,28.34713,206,6,0
Layout Aware [No Migration],Zephyr,Complete,45,3,11.881481,219,7,0
Layout Aware [No Migration],Zephyr,Complete,46,0,18.701514,220,6,0
Layout Aware [No Migration],Zephyr,Complete,46,1,18.757134,223,7,0
Layout Aware [No Migration],Zephyr,Complete,46,2,20.881925,217,6,0
Layout Aware [No Migration],Zephyr,Complete,46,3,22.461803,229,7,0
Layout Aware [No Migration],Zephyr,Complete,47,0,30.541221,230,7,0
Layout Aware [No Migration],Zephyr,Complete,47,1,18.385087,237,6,0
Layout Aware [No Migration],Zephyr,Complete,47,2,21.893121,238,7,0
Layout Aware [No Migration],Zephyr,Complete,47,3,29.228771,242,7,0
Layout Aware [No Migration],Zephyr,Complete,48,0,17.232405,241,7,0
Layout Aware [No Migration],Zephyr,Complete,48,1,26.949471,235,7,0
Layout Aware [No Migration],Zephyr,Complete,48,2,21.010082,245,8,0
Layout Aware [No Migration],Zephyr,Complete,48,3,25.235641,248,8,0
Layout Aware [No Migration],Zephyr,Complete,49,0,35.517355,243,7,0
Layout Aware [No Migration],Zephyr,Complete,49,1,38.85521,255,8,0
Layout Aware [No Migration],Zephyr,Complete,49,2,24.872814,264,7,0
Layout Aware [No Migration],Zephyr,Complete,49,3,15.196198,267,8,0
Layout Aware [No Migration],Zephyr,Complete,50,0,21.819053,266,7,0
Layout Aware [No Migration],Zephyr,Complete,50,1,31.853607,279,8,0
Layout Aware [No Migration],Zephyr,Complete,50,2,36.577936,275,8,0
Layout Aware [No Migration],Zephyr,Complete,50,3,25.643986,263,8,0
Layout Aware [No Migration],Zephyr,Complete,51,0,30.439928,273,7,0
Layout Aware [No Migration],Zephyr,Complete,51,1,25.421654,275,8,0
Layout Aware [No Migration],Zephyr,Complete,51,2,34.514198,271,7,0
Layout Aware [No Migration],Zephyr,Complete,51,3,14.50327,311,10,0
Layout Aware [No Migration],Zephyr,Complete,52,0,47.550989,279,7,0
Layout Aware [No Migration],Zephyr,Complete,52,1,29.733802,303,8,0
Layout Aware [No Migration],Zephyr,Complete,52,2,39.185349,281,8,0
Layout Aware [No Migration],Zephyr,Complete,52,3,24.161772,289,8,0
Layout Aware [No Migration],Zephyr,Complete,53,0,20.747288,300,8,0
Layout Aware [No Migration],Zephyr,Complete,53,1,52.304043,299,8,0
Layout Aware [No Migration],Zephyr,Complete,53,2,38.998233,289,8,0
Layout Aware [No Migration],Zephyr,Complete,53,3,21.808188,297,8,0
Layout Aware [No Migration],Zephyr,Complete,54,0,28.022862,301,8,0
Layout Aware [No Migration],Zephyr,Complete,54,1,20.125866,301,8,0
Layout Aware [No Migration],Zephyr,Complete,54,2,36.918411,304,8,0
Layout Aware [No Migration],Zephyr,Complete,54,3,20.576208,289,8,0
Layout Aware [No Migration],Zephyr,Complete,55,0,32.784627,316,8,0
Layout Aware [No Migration],Zephyr,Complete,55,1,14.461992,333,9,0
Layout Aware [No Migration],Zephyr,Complete,55,2,30.988579,341,9,0
Layout Aware [No Migration],Zephyr,Complete,55,3,31.728472,323,8,0
Layout Aware [No Migration],Zephyr,Complete,56,0,62.362707,326,8,0
Layout Aware [No Migration],Zephyr,Complete,56,1,31.918308,341,9,0
Layout Aware [No Migration],Zephyr,Complete,56,2,20.772886,371,10,0
Layout Aware [No Migration],Zephyr,Complete,56,3,30.375601,319,8,0
Layout Aware [No Migration],Zephyr,Complete,57,0,30.971617,347,9,0
Layout Aware [No Migration],Zephyr,Complete,57,1,45.35321,324,8,0
Layout Aware [No Migration],Zephyr,Complete,57,2,32.132846,364,10,0
Layout Aware [No Migration],Zephyr,Complete,57,3,82.628736,338,8,0
Layout Aware [No Migration],Zephyr,Complete,58,0,38.608948,362,9,0
Layout Aware [No Migration],Zephyr,Complete,58,1,30.986132,344,9,0
Layout Aware [No Migration],Zephyr,Complete,58,2,20.1228,378,10,0
Layout Aware [No Migration],Zephyr,Complete,58,3,50.146848,353,9,0
Layout Aware [No Migration],Zephyr,Complete,59,0,48.661183,367,9,0
Layout Aware [No Migration],Zephyr,Complete,59,1,31.012624,406,10,0
Layout Aware [No Migration],Zephyr,Complete,59,2,31.571986,360,9,0
Layout Aware [No Migration],Zephyr,Complete,59,3,29.328069,360,8,0
Layout Aware [No Migration],Zephyr,Complete,60,0,50.153427,367,9,0
Layout Aware [No Migration],Zephyr,Complete,60,1,52.962095,399,9,0
Layout Aware [No Migration],Zephyr,Complete,60,2,46.459421,383,9,0
Layout Aware [No Migration],Zephyr,Complete,60,3,41.384384,373,9,0
